"task_id","title","description","type","status","priority","assignee","reporter","due_date","estimated_hours","story_points","labels","sprint","sprint_goal","epic","epic_id","project","parent_id","dependencies","skills_required","complexity","risk_level","acceptance_criteria","definition_of_done","created_at","updated_at","sprint_start_date","sprint_end_date","capacity_allocation","collaboration_required","external_dependencies","testing_requirements","deployment_notes","business_value"
"IAS-T-DB-IT","Create Integration Tests for Entity Relationships","Write integration tests that use a test database to verify the relationships between entities. For example, create a user and a role, associate them, and then fetch the user to confirm the role is correctly loaded.","Task","Sprint Backlog","Medium","qa.eng@company.com","product.owner@company.com","2024-06-07","12","3","testing,qa,database","Sprint 1","Establish service foundation, core IAM database schema, and initial DevOps infrastructure.","Database Schema and Entities","EPIC-002","Identity & Access Management Service","US-ENBL-04","IAS-T-201.1,IAS-T-202.1,IAS-T-203.1,IAS-T-204.1","NestJS,TypeORM,Jest,PostgreSQL","Medium","Medium","An integration test successfully saves and retrieves a User with their Roles. An integration test successfully saves and retrieves a User with their UserTokens. Tests use a separate, ephemeral test database.","All tests passing in CI pipeline.","2024-05-17T09:00:00Z","2024-05-17T09:00:00Z","2024-05-27","2024-06-07","100%","backend.dev1@company.com","","Successful run of integration tests in the CI pipeline.","","Ensures the integrity of the data model and prevents regressions in entity relationships."
"IAS-T-110.1","[WI-110] Design and Implement Terraform for RDS and ElastiCache","Develop modular Terraform code to provision AWS RDS (PostgreSQL) and AWS ElastiCache (Redis). The configuration must be environment-aware (staging vs. prod) and manage networking.","Task","Sprint Backlog","Critical","devops.eng@company.com","product.owner@company.com","2024-06-07","14.3","5","devops,terraform,iaac,aws","Sprint 1","Establish service foundation, core IAM database schema, and initial DevOps infrastructure.","Service Foundation and Operations","EPIC-001","Identity & Access Management Service","US-ENBL-02","","Terraform,AWS,Networking","High","Medium","Terraform code is modular. `terraform plan` shows correct resources. `terraform apply` successfully provisions instances. Outputs are correctly exposed.","Code reviewed and merged. Infrastructure successfully provisioned in the development AWS account.","2024-05-17T09:00:00Z","2024-05-17T09:00:00Z","2024-05-27","2024-06-07","100%","","AWS Account Access","Successful `terraform apply` and verification of resources in the AWS console.","This task is a prerequisite for any cloud-based deployment.","Automates infrastructure provisioning, ensuring consistency, repeatability, and security."
"IAS-T-105.1","[WI-105] Develop and Optimize Multi-stage Dockerfile","Create a Dockerfile with a 'builder' stage that installs all dependencies, compiles TypeScript, and a 'production' stage that copies only the `dist` folder and production `node_modules` into a slim base image.","Task","Sprint Backlog","Critical","devops.eng@company.com","product.owner@company.com","2024-06-07","6","1","devops,docker,containerization","Sprint 1","Establish service foundation, core IAM database schema, and initial DevOps infrastructure.","Service Foundation and Operations","EPIC-001","Identity & Access Management Service","US-ENBL-02","IAS-T-101.1","Docker,Node.js","Low","Low","Image builds without errors. The application runs correctly inside the container. The container runs as a non-root user. The final image size is < 200MB.","Dockerfile is reviewed and merged.","2024-05-17T09:00:00Z","2024-05-17T09:00:00Z","2024-05-27","2024-06-07","100%","","","Running the application locally via `docker run`.","Essential for container-based deployments (Kubernetes).","Enables consistent and portable application deployments across all environments."
"IAS-T-108.1","[WI-108] Develop Kubernetes Manifests","Author `Deployment`, `Service`, and `ConfigMap` YAML files. The Deployment manifest must include readiness/liveness probes, resource requests/limits, and a rolling update strategy.","Task","Sprint Backlog","Critical","devops.eng@company.com","product.owner@company.com","2024-06-12","8.3","2","devops,kubernetes,deployment","Sprint 2","Automate CI/CD pipeline and implement the complete user registration and email verification lifecycle.","Service Foundation and Operations","EPIC-001","Identity & Access Management Service","US-ENBL-02","IAS-T-111.1,IAS-T-105.1","Kubernetes","Medium","Low","All manifests are syntactically valid. Manifests successfully deploy the application to a dev Kubernetes cluster. Probes correctly reference the application's `/health` endpoint.","Manifests are peer-reviewed and merged.","2024-05-17T09:00:00Z","2024-05-17T09:00:00Z","2024-06-10","2024-06-21","100%","","Kubernetes cluster access","Manual deployment and verification using `kubectl`.","Defines how the application runs in Kubernetes.","Enables automated, scalable, and resilient application deployments."
"IAS-T-106.1","[WI-106] Implement GitHub Actions CI Pipeline (Build & Test)","Create the `ci.yml` workflow. Define jobs for linting (`npm run lint`), building (`npm run build`), and testing (`npm run test:cov`). Configure Jest to enforce 80% code coverage threshold.","Task","Sprint Backlog","Critical","devops.eng@company.com","product.owner@company.com","2024-06-14","12","3","devops,ci-cd,github-actions","Sprint 2","Automate CI/CD pipeline and implement the complete user registration and email verification lifecycle.","Service Foundation and Operations","EPIC-001","Identity & Access Management Service","US-ENBL-02","IAS-T-101.1","GitHub Actions,YAML","Medium","High","Pipeline runs on every push to a pull request. Pipeline fails if linting, build, or tests fail. Pipeline fails if test coverage drops below 80%. Dependency caching is implemented.","Pipeline is mandatory for PRs to main branch.","2024-05-17T09:00:00Z","2024-05-17T09:00:00Z","2024-06-10","2024-06-21","100%","backend.dev1@company.com","","Successful and failed pipeline runs on test pull requests.","","Automates quality checks, improving code quality and development velocity."
"IAS-T-107.1","[WI-107] Integrate SAST and SCA Scanning into CI","Add jobs to the `ci.yml` workflow. Configure GitHub CodeQL for Static Application Security Testing (SAST). Add a step to run `npm audit --audit-level=critical` for Software Composition Analysis (SCA).","Task","Sprint Backlog","High","devops.eng@company.com","product.owner@company.com","2024-06-17","8.7","2","devops,ci-cd,security","Sprint 2","Automate CI/CD pipeline and implement the complete user registration and email verification lifecycle.","Service Foundation and Operations","EPIC-001","Identity & Access Management Service","US-ENBL-02","IAS-T-106.1","GitHub Actions,Security","Medium","Medium","CodeQL scan is performed on each CI run. `npm audit` is performed on each CI run. The pipeline fails if critical vulnerabilities are found.","Security scanning is mandatory for PRs.","2024-05-17T09:00:00Z","2024-05-17T09:00:00Z","2024-06-10","2024-06-21","100%","","","Verification of pipeline logs and successful/failed runs based on vulnerability presence.","","Automates security scanning, shifting security left and reducing vulnerabilities in production."
"IAS-T-107.2","[WI-107] Integrate Container Vulnerability Scanning into CI","Add a job to the `ci.yml` workflow that runs after the Docker image is built. Use a tool like Trivy to scan the image for OS and application-level vulnerabilities.","Task","Sprint Backlog","High","devops.eng@company.com","product.owner@company.com","2024-06-18","6.3","1","devops,ci-cd,security,docker","Sprint 2","Automate CI/CD pipeline and implement the complete user registration and email verification lifecycle.","Service Foundation and Operations","EPIC-001","Identity & Access Management Service","US-ENBL-02","IAS-T-105.1,IAS-T-106.1","GitHub Actions,Docker,Trivy","Low","Low","The Docker image is scanned in every CI run. The pipeline fails if critical vulnerabilities are found. The scan report is uploaded as a pipeline artifact.","Container scanning is mandatory for PRs.","2024-05-17T09:00:00Z","2024-05-17T09:00:00Z","2024-06-10","2024-06-21","100%","","","Verification of pipeline logs.","","Prevents deployment of containers with known vulnerabilities, securing the runtime environment."
"IAS-T-109.1","[WI-109] Implement GitHub Actions CD Pipeline","Create `cd.yml` workflow triggered on merge to `main`. It will authenticate to AWS, build/tag/push the Docker image to ECR, and then use `kubectl` to apply the manifests to the staging EKS cluster.","Task","Sprint Backlog","Critical","devops.eng@company.com","product.owner@company.com","2024-06-20","14.3","5","devops,cd,deployment,aws","Sprint 2","Automate CI/CD pipeline and implement the complete user registration and email verification lifecycle.","Service Foundation and Operations","EPIC-001","Identity & Access Management Service","US-ENBL-02","IAS-T-106.1,IAS-T-108.1","GitHub Actions,AWS ECR,Kubernetes,kubectl","High","High","Pipeline triggers on merge to main. It successfully authenticates to AWS. The Docker image is pushed to ECR. The Kubernetes deployment in staging is updated.","A merge to main branch results in a successful deployment to the staging environment.","2024-05-17T09:00:00Z","2024-05-17T09:00:00Z","2024-06-10","2024-06-21","100%","","AWS, EKS Cluster","A successful deployment to staging after merging a test PR.","Automates the release process, critical for development velocity.","Enables rapid, reliable, and automated delivery of features to production."
"IAS-T-CICD-DOC","Document CI/CD Pipeline and Deployment Process","Create a `DEPLOYMENT.md` file that explains the CI and CD workflows, including triggers, jobs, security checks, and the process for promoting a build from staging to production.","Task","Sprint Backlog","Medium","devops.eng@company.com","product.owner@company.com","2024-06-21","8.3","2","documentation,devops","Sprint 2","Automate CI/CD pipeline and implement the complete user registration and email verification lifecycle.","Service Foundation and Operations","EPIC-001","Identity & Access Management Service","US-ENBL-02","IAS-T-109.1","Technical Writing,GitHub Actions,Kubernetes","Low","Low","Document explains CI/CD triggers and jobs. It outlines the branching strategy. It explains rollback procedures.","Documentation is peer-reviewed and merged.","2024-05-17T09:00:00Z","2024-05-17T09:00:00Z","2024-06-10","2024-06-21","100%","","","Peer review of the documentation.","","Ensures the deployment process is understandable and maintainable by the entire team."
"IAS-T-301.1","[WI-301] Implement `register` GraphQL Mutation and Service","Develop the `register` mutation resolver and the corresponding `AuthService` method. Implement logic for validating input (email uniqueness, password complexity, age), hashing the password with bcrypt, and creating the User and UserToken entities in a database transaction.","Task","Sprint Backlog","Critical","backend.dev1@company.com","product.owner@company.com","2024-06-19","12","3","backend,graphql,auth,security","Sprint 2","Automate CI/CD pipeline and implement the complete user registration and email verification lifecycle.","Core Authentication and User Lifecycle","EPIC-003","Identity & Access Management Service","US-001","IAS-T-201.1,IAS-T-202.1","NestJS,GraphQL,TypeORM,bcrypt","Medium","High","GraphQL mutation is defined. Service method validates input. Password is confirmed to be hashed. New User and UserToken records are created atomically. Correct error is thrown on validation failure.","Code reviewed; Integration tests passing; Deployed to staging.","2024-05-17T09:00:00Z","2024-05-17T09:00:00Z","2024-06-10","2024-06-21","100%","qa.eng@company.com","","Integration tests and manual testing via GraphQL playground.","Enables the first step of the user journey.","Enables user acquisition, the primary driver of platform growth."
"IAS-T-301.2","[WI-301] Publish `UserRegistered` Event","Integrate an event emitter module. After the user is successfully created in the database, publish a `UserRegistered` event with the user's ID and email.","Task","Sprint Backlog","Critical","backend.dev2@company.com","product.owner@company.com","2024-06-19","4","1","backend,events,architecture","Sprint 2","Automate CI/CD pipeline and implement the complete user registration and email verification lifecycle.","Core Authentication and User Lifecycle","EPIC-003","Identity & Access Management Service","US-001","IAS-T-301.1","NestJS","Low","Low","The event is published only after the database transaction for user creation is successfully committed. The event payload contains the necessary information for the email service.","Code reviewed; Unit tests passing.","2024-05-17T09:00:00Z","2024-05-17T09:00:00Z","2024-06-10","2024-06-21","100%","","Event Bus (e.g., SQS)","Unit tests mocking the event emitter.","Decouples registration from email sending.","Improves system resilience and enables asynchronous workflows like sending verification emails."
"IAS-T-302.1","[WI-302] Implement `verifyEmail` Mutation and Service Logic","Develop the `verifyEmail` GraphQL mutation. The service logic must retrieve the token from the database, validate that it exists, is not expired, and has not been used. If valid, update the associated user's status to 'active' and delete the token.","Task","Sprint Backlog","Critical","backend.dev2@company.com","product.owner@company.com","2024-06-21","6.3","1","backend,graphql,auth","Sprint 2","Automate CI/CD pipeline and implement the complete user registration and email verification lifecycle.","Core Authentication and User Lifecycle","EPIC-003","Identity & Access Management Service","US-003","IAS-T-301.1","NestJS,GraphQL,TypeORM","Low","Medium","A request with a valid token changes the user status to 'active'. The token is deleted or marked as used after successful verification. Expired, used, or non-existent tokens are rejected.","Code reviewed; Integration tests passing.","2024-05-17T09:00:00Z","2024-05-17T09:00:00Z","2024-06-10","2024-06-21","100%","qa.eng@company.com","","Integration tests covering valid, expired, and invalid token scenarios.","","Completes the user onboarding cycle, converting registered users into active users."
"IAS-T-302.2","[WI-302] Unit Test Email Verification Logic","Create unit tests for the `verifyEmail` service method, mocking the database repository to test all logic paths: success, token not found, token expired, and token already used.","Task","Sprint Backlog","High","qa.eng@company.com","product.owner@company.com","2024-06-21","4","1","testing,qa,auth","Sprint 2","Automate CI/CD pipeline and implement the complete user registration and email verification lifecycle.","Core Authentication and User Lifecycle","EPIC-003","Identity & Access Management Service","US-003","IAS-T-302.1","NestJS,Jest","Low","Low","All four scenarios (success, not found, expired, used) are covered by unit tests. Tests achieve >80% code coverage.","All tests passing in CI pipeline.","2024-05-17T09:00:00Z","2024-05-17T09:00:00Z","2024-06-10","2024-06-21","100%","","","Passing Jest test suite.","","Ensures the reliability and correctness of the account activation logic."
"IAS-T-111.1","[WI-111] Implement Health Check Endpoint with Terminus","Integrate `@nestjs/terminus` to create a `/health` endpoint. Configure health indicators to check the status of the PostgreSQL database connection and the Redis connection.","Task","Sprint Backlog","High","backend.dev1@company.com","product.owner@company.com","2024-06-26","4.2","1","backend,observability,healthcheck","Sprint 3","Implement secure user login, session management, and service observability.","Service Foundation and Operations","EPIC-001","Identity & Access Management Service","US-ENBL-03","IAS-T-102.1,IAS-T-103.1","NestJS","Low","Low","GET `/health` returns 200 OK when all dependencies are healthy. GET `/health` returns 503 if a dependency is down. Response body details the status of each checked dependency.","Code reviewed; Integration tests passing.","2024-05-17T09:00:00Z","2024-05-17T09:00:00Z","2024-06-24","2024-07-05","100%","","","Integration test that calls the /health endpoint in both healthy and unhealthy states.","Required by Kubernetes for liveness/readiness probes.","Enables automated health monitoring and self-healing in the production environment."
"IAS-T-112.1","[WI-112] Instrument Service with OpenTelemetry for Tracing","Integrate and configure the OpenTelemetry SDK. Set up automatic instrumentation for NestJS, TypeORM, and Redis. Configure an OTLP exporter to send trace data to a collector.","Task","Sprint Backlog","Medium","backend.dev1@company.com","product.owner@company.com","2024-06-28","12.3","3","backend,observability,tracing,opentelemetry","Sprint 3","Implement secure user login, session management, and service observability.","Service Foundation and Operations","EPIC-001","Identity & Access Management Service","US-ENBL-03","IAS-T-101.1","NestJS,OpenTelemetry,TypeScript","Medium","Medium","Application startup initializes tracer provider. GraphQL requests create a root span. Database queries appear as child spans. Logs are enriched with `trace_id` and `span_id`.","Code reviewed; Traces are visible in Jaeger.","2024-05-17T09:00:00Z","2024-05-17T09:00:00Z","2024-06-24","2024-07-05","100%","devops.eng@company.com","OpenTelemetry Collector","Observing traces in a Jaeger UI in a local or dev environment.","","Provides deep visibility into request flows, drastically reducing debugging time for production issues."
"IAS-T-113.1","[WI-113] Expose Prometheus Metrics Endpoint","Integrate a Prometheus client module to create and expose a `/metrics` endpoint. Instrument GraphQL resolvers to capture request latency and status codes.","Task","Sprint Backlog","Medium","backend.dev2@company.com","product.owner@company.com","2024-07-01","6.3","1","backend,observability,metrics,prometheus","Sprint 3","Implement secure user login, session management, and service observability.","Service Foundation and Operations","EPIC-001","Identity & Access Management Service","US-ENBL-03","IAS-T-101.1","NestJS,Prometheus","Low","Low","GET request to `/metrics` returns data in Prometheus text format. Default Node.js metrics are included. GraphQL request latencies are captured in a histogram.","Code reviewed; Endpoint is scrapeable by Prometheus.","2024-05-17T09:00:00Z","2024-05-17T09:00:00Z","2024-06-24","2024-07-05","100%","","","Scraping the `/metrics` endpoint and observing the output.","","Enables quantitative monitoring of service health and performance, and provides the data for alerting."
"IAS-T-OBSERV-DOC","Document Observability Setup and Key Metrics","Create an `OBSERVABILITY.md` file detailing the observability strategy. Document how to view traces in Jaeger, what key metrics are exposed on the `/metrics` endpoint, and the structure of the JSON logs.","Task","Sprint Backlog","Low","backend.dev1@company.com","product.owner@company.com","2024-07-05","8.3","2","documentation,observability","Sprint 3","Implement secure user login, session management, and service observability.","Service Foundation and Operations","EPIC-001","Identity & Access Management Service","US-ENBL-03","IAS-T-111.1,IAS-T-112.1,IAS-T-113.1","Technical Writing,OpenTelemetry,Prometheus","Low","Low","Document explains how to access traces. It lists and describes the most important Prometheus metrics. It provides an example of the structured log output.","Documentation is peer-reviewed and merged.","2024-05-17T09:00:00Z","2024-05-17T09:00:00Z","2024-06-24","2024-07-05","100%","","","Peer review of the documentation.","","Reduces time for new team members to understand how to monitor and debug the service."
"IAS-T-303.1","[WI-303] Implement `login` Service Logic with Credential Validation","Develop the core `login` method in `AuthService`. It must fetch the user by email, verify their account status is 'active', and compare the provided password against the stored hash using bcrypt.compare().","Task","Sprint Backlog","Critical","backend.dev1@company.com","product.owner@company.com","2024-07-01","8.3","2","backend,auth,security","Sprint 3","Implement secure user login, session management, and service observability.","Core Authentication and User Lifecycle","EPIC-003","Identity & Access Management Service","US-006","IAS-T-302.1","NestJS,TypeORM,bcrypt","Medium","High","Method returns user entity on successful match for an active user. Throws UnauthorizedException for wrong password. Throws ForbiddenException for unverified account. Throws UnauthorizedException for non-existent user.","Code reviewed; Unit tests passing.","2024-05-17T09:00:00Z","2024-05-17T09:00:00Z","2024-06-24","2024-07-05","100%","","","Unit tests covering all credential and status validation paths.","","Provides the core logic for authenticating users to the platform."
"IAS-T-303.2","[WI-303] Implement JWT Generation and `login` Resolver","Integrate `@nestjs/jwt`. Upon successful validation from the service, the `login` resolver will call a service method to generate a signed access token and refresh token with configured expirations and payloads (sub, jti).","Task","Sprint Backlog","Critical","backend.dev1@company.com","product.owner@company.com","2024-07-02","8","2","backend,auth,jwt,security","Sprint 3","Implement secure user login, session management, and service observability.","Core Authentication and User Lifecycle","EPIC-003","Identity & Access Management Service","US-006","IAS-T-303.1","NestJS,GraphQL,JWT","Medium","High","The `login` GraphQL mutation returns `accessToken` and `refreshToken` on success. JWTs are correctly signed and have specified expiry. JWT secret is loaded securely.","Code reviewed; Integration tests passing.","2024-05-17T09:00:00Z","2024-05-17T09:00:00Z","2024-06-24","2024-07-05","100%","qa.eng@company.com","","Integration test that performs a successful login and validates the structure of the returned JWTs.","RISK-001 is a major concern here.","Enables session management for authenticated users."
"IAS-T-303.3","[WI-303] Implement Security Audit Logging for Login Attempts","Extend the `login` service to create a record in the `UserSecurityAuditLog` for both successful and failed login attempts, capturing user ID (if found), IP address, user agent, and timestamp.","Task","Sprint Backlog","High","backend.dev2@company.com","product.owner@company.com","2024-07-03","5","1","backend,auth,security,audit","Sprint 3","Implement secure user login, session management, and service observability.","Core Authentication and User Lifecycle","EPIC-003","Identity & Access Management Service","US-006","IAS-T-204.1,IAS-T-303.1","NestJS,TypeORM","Low","Low","A successful login creates a `LOGIN_SUCCESS` audit log entry. A failed login creates a `LOGIN_FAILURE` audit log entry. The log entry contains all required metadata.","Code reviewed; Integration tests passing.","2024-05-17T09:00:00Z","2024-05-17T09:00:00Z","2024-06-24","2024-07-05","100%","","","Integration test that verifies log records are created in the test database after login attempts.","","Provides a crucial security trail for monitoring and investigating account activity."
"IAS-T-305.1","[WI-305] Implement `logout` Mutation and Redis Blocklist Logic","Create the `logout` GraphQL mutation. The service logic will extract the JTI (JWT ID) from the access token and the provided refresh token, then write both JTIs to the Redis cache with a TTL matching their original expiry.","Task","Sprint Backlog","Critical","backend.dev2@company.com","product.owner@company.com","2024-07-04","6.3","1","backend,auth,security,redis","Sprint 3","Implement secure user login, session management, and service observability.","Core Authentication and User Lifecycle","EPIC-003","Identity & Access Management Service","US-007","IAS-T-103.1,IAS-T-303.2","NestJS,GraphQL,Redis,JWT","Medium","High","The `logout` mutation is accessible to authenticated users. Upon calling, the JTIs of the user's tokens are added to Redis. The TTL of the Redis keys is correctly set.","Code reviewed; Integration tests passing.","2024-05-17T09:00:00Z","2024-05-17T09:00:00Z","2024-06-24","2024-07-05","100%","qa.eng@company.com","","Integration test that logs in, calls logout, and then checks Redis for the presence of the token JTIs.","RISK-001 is a major concern here.","Enables secure session termination, preventing reuse of stolen tokens."
