id,req_id,category,formalized_text,feature_group,original_text,assumptions,constraints,dependencies,detail_analysis,priority,validation_criteria
827,REQ-1-024,Functional,The system shall allow users to edit or delete the posts they have created. Editing shall allow modification of the post's text content. Deleting a post must permanently remove it and its associated reactions and comments from the platform.,Professional Networking Platform - Core Functionality,Post Management: Users shall be able to edit or delete their own posts.,[],[],['REQ-1-019'],FALSE,medium,"[""Verify a user can find and use an 'Edit' option on their own posts."", 'Verify that after editing, the post content is updated.', ""Verify a user can find and use a 'Delete' option on their own posts."", 'Verify that after deleting, the post is no longer visible anywhere on the platform.', 'Verify a user cannot edit or delete posts created by other users.']"
828,REQ-1-025,Functional,The system shall allow users to edit or delete the comments they have posted. Deleting a comment must permanently remove it from the post.,Professional Networking Platform - Core Functionality,Comment Management: Users shall be able to edit or delete their own comments.,[],[],['REQ-1-022'],FALSE,medium,"[""Verify a user can find and use an 'Edit' option on their own comments."", 'Verify that after editing, the comment content is updated.', ""Verify a user can find and use a 'Delete' option on their own comments."", 'Verify that after deleting, the comment is no longer visible.', 'Verify a user cannot edit or delete comments made by other users.']"
829,REQ-1-026,Functional,"The system shall provide a direct messaging feature that allows users to engage in private, one-on-one, text-based conversations with their first-degree connections.",Professional Networking Platform - Core Functionality,Direct Messaging: Users shall be able to initiate and participate in one-on-one text-based conversations with their connections.,[],[],"['REQ-1-016', 'REQ-1-029']",FALSE,high,"['Verify a user can initiate a new conversation with a connection.', 'Verify a user can send and receive text messages within a conversation.', 'Verify a user can view a list of their ongoing conversations.']"
830,REQ-1-027,Functional,"The messaging system must deliver messages in near real-time using WebSockets. The user interface must provide visual indicators for message status, including 'sending', 'delivered', and 'read'. It must also display a 'typing' indicator to a user when the other participant in the conversation is actively composing a message.",Professional Networking Platform - Core Functionality,"Real-time Delivery: Messages shall be delivered in near real-time, with visual indicators for message sending, delivered, and read statuses, as well as a 'typing' indicator when the other user is composing a message.",['Both users are online with an active WebSocket connection for real-time features to function.'],[],"['REQ-1-026', 'REQ-1-073']",FALSE,high,"[""Verify that when a user sends a message, it appears in the recipient's chat window almost instantly."", ""Verify a 'sending' status is shown while the message is in transit."", ""Verify a 'delivered' status is shown when the message reaches the recipient's device."", ""Verify a 'read' status is shown when the recipient has viewed the message."", ""Verify that a 'typing...' indicator appears for User A when User B is typing in their conversation window.""]"
831,REQ-1-028,Functional,"The system must persist all messages exchanged between two users. When a user opens a conversation, the full historical log of messages for that conversation must be displayed, allowing the user to scroll back through previous messages.",Professional Networking Platform - Core Functionality,Message History: The system shall persist and display the full conversation history between two users.,[],[],['REQ-1-026'],FALSE,high,"['Verify that after closing and reopening a conversation, all previous messages are present.', 'Verify that after logging out and logging back in, the message history is still available.', 'Verify the user can scroll up to load and view older messages in a long conversation.']"
832,REQ-1-029,Functional,"The system must enforce access control on the messaging feature, restricting its use to only users who are first-degree connections. A user must not be able to initiate a conversation with or send a message to another user unless they are mutually connected.",Professional Networking Platform - Core Functionality,Access Control: Messaging functionality shall be restricted to users who are first-degree connections.,[],[],['REQ-1-016'],FALSE,high,"['Verify a user can initiate a message with a first-degree connection.', 'Verify a user cannot initiate a message with a user who is not a first-degree connection.', 'Verify that if a connection is removed, the users can no longer send new messages to each other (though history may be preserved).']"
833,REQ-1-030,Functional,"The system shall provide a prominent search bar that allows users to search for other users on the platform. The search query must be executed against users' full name, job title, company, and skills fields.",Professional Networking Platform - Core Functionality,"User Search: A search bar shall be available to allow users to search for other users by their full name, job title, company, or skills.",[],[],"['REQ-1-002', 'REQ-1-031']",FALSE,high,"['Verify the presence of a search bar in the main application layout.', 'Verify that entering a name and executing a search returns relevant user profiles.', 'Verify that searching by a specific job title, company, or skill returns users matching that criteria.']"
834,REQ-1-031,Technical,"The user search functionality must be implemented using a dedicated search engine, specifically a managed OpenSearch service. All user profile data intended for searching must be indexed in OpenSearch to provide fast and advanced search capabilities.",Professional Networking Platform - Core Functionality,Advanced Search Capabilities: The search functionality shall be powered by a dedicated search engine (OpenSearch)...,['An OpenSearch cluster is provisioned and accessible by the backend services.'],[],['REQ-1-071'],FALSE,high,"['Verify that user profile data is successfully indexed into an OpenSearch cluster upon creation and updates.', 'Verify that search queries are executed against the OpenSearch service, not the primary PostgreSQL database.', 'Verify that deleting a user removes their data from the search index.']"
835,REQ-1-032,Functional,"The search indexing process must respect user-defined privacy settings. For profiles set to 'Private', only the Name and Profile Picture URL shall be indexed for searching by non-connections. For 'Public' profiles, or when a search is performed by a first-degree connection, the full-text search shall apply to all indexed profile fields (e.g., headline, experience, skills).",Professional Networking Platform - Core Functionality,"Full-text search across user profiles, respecting user privacy settings. For users with private profiles, only a minimal, publicly identifiable subset of data (Name, Profile Picture) is indexed and searchable by non-connections. The full-text search across the entire profile shall only apply to searches performed by the user's first-degree connections or for public profiles.",[],"[""Search queries must be constructed to apply these visibility rules at query time.""]","['REQ-1-014', 'REQ-1-031']",FALSE,high,"['Verify that when a non-connection searches for a user with a private profile, they can only find them by name.', 'Verify that when a first-degree connection searches for a user with a private profile, they can find them by details like job title or skills.', 'Verify that any user can search for a user with a public profile using any of their indexed profile details.']"
836,REQ-1-033,Functional,The search engine implementation must support fuzzy matching to provide relevant results even when the user's search query contains typos or minor variations of the terms in the user profiles.,Professional Networking Platform - Core Functionality,Fuzzy matching to handle typos and minor variations in search queries.,[],"[""The level of fuzziness (e.g., edit distance) should be configured to avoid overly broad or irrelevant matches.""]",['REQ-1-031'],FALSE,medium,"[""Verify that searching for 'Jhon Doe' returns the profile for 'John Doe'."", ""Verify that searching for 'developr' returns profiles with the skill 'developer'.""]"
837,REQ-1-034,Functional,The search results must be ranked based on relevance. The ranking algorithm must give higher priority to first-degree connections that match the search query over second-degree or other connections.,Professional Networking Platform - Core Functionality,Relevance-based ranking of search results (prioritizing first-degree connections).,[],[],['REQ-1-031'],FALSE,medium,"['Given two users who match a search query equally well, verify that the user who is a first-degree connection appears higher in the results than the user who is not.']"
838,REQ-1-035,Functional,"The system shall provide filtering options on the search results page to allow users to refine their search results. Filters must be available for Location, Current Company, and Connection Degree (1st, 2nd, etc.).",Professional Networking Platform - Core Functionality,"Search Filtering: The search results page shall provide filters to refine results by location, current company, and connection degree.",[],[],['REQ-1-030'],FALSE,medium,"['Verify that after performing a search, filter options for Location, Company, and Connection Degree are displayed.', ""Verify that applying a 'Location' filter updates the results to show only users from that location."", ""Verify that applying a 'Current Company' filter updates the results to show only users currently at that company."", ""Verify that applying a 'Connection Degree' filter updates the results accordingly.""]"
839,REQ-1-036,Functional,"The system shall provide real-time, in-app notifications to users for specific events. These events must include: receiving a new connection request, having a sent connection request accepted, receiving a reaction on their post, and receiving a comment on their post. Notifications shall be delivered via WebSockets.",Professional Networking Platform - Core Functionality,"Real-time Notifications: Users shall receive in-app, real-time notifications for the following events: New incoming connection request. A sent connection request has been accepted. Someone liked/reacted to their post. Someone commented on their post.",['The user has an active WebSocket connection to receive notifications in real-time.'],[],['REQ-1-073'],FALSE,high,"['Verify a user receives a real-time notification when another user sends them a connection request.', 'Verify a user receives a real-time notification when their sent connection request is accepted.', 'Verify a user receives a real-time notification when someone likes their post.', 'Verify a user receives a real-time notification when someone comments on their post.']"
840,REQ-1-037,Functional,"The system must implement notification batching for similar, high-frequency events to prevent overwhelming the user. For example, multiple 'like' notifications on the same post within a short time frame should be aggregated into a single notification (e.g., ""User A, User B, and 3 others liked your post"").",Professional Networking Platform - Core Functionality,"The system shall batch similar notifications to avoid overwhelming the user (e.g., ""User A and 5 others liked your post"").",[],"[""The time window for batching must be defined (e.g., 5 minutes).""]","['REQ-1-036', 'REQ-1-114']",FALSE,medium,"['Verify that if 5 users like a post within the defined batching window, the post owner receives a single, aggregated notification rather than 5 separate ones.']"
841,REQ-1-038,Functional,The system's user interface shall include a dedicated Notification Center. This center must display a historical list of the user's recent notifications. A visual indicator must be present to show the count of unread notifications.,Professional Networking Platform - Core Functionality,"Notification Center: A dedicated area in the UI shall display a history of recent notifications, with an indicator for unread notifications.",[],[],['REQ-1-036'],FALSE,high,"['Verify there is a clickable icon or area in the UI that opens the Notification Center.', 'Verify this icon displays a badge with the count of unread notifications.', 'Verify the Notification Center lists recent notifications chronologically.', ""Verify that opening the Notification Center marks the notifications as 'read' and clears the unread count.""]"
842,REQ-1-039,Functional,"The system shall provide a settings page where users can manage their notification preferences. Users must be able to individually enable or disable specific categories of notifications for both in-app and email delivery channels (e.g., disable email notifications for 'likes' but keep in-app notifications enabled).",Professional Networking Platform - Core Functionality,"Notification Preferences: Users shall be able to manage their notification preferences, allowing them to enable or disable specific types of in-app and email notifications.",[],[],['REQ-1-036'],FALSE,medium,"['Verify a user can access a notification settings page.', 'Verify the page lists distinct notification types (e.g., New Connection Request, Post Likes).', 'Verify a user can toggle in-app notifications for each type.', 'Verify a user can toggle email notifications for each type.', ""Verify the system respects the user's saved preferences when sending notifications.""]"
843,REQ-1-040,Security,The system shall provide a web-based Admin Dashboard that is only accessible to users with a designated 'Administrator' role. Authentication for the Admin Dashboard must be enforced with mandatory multi-factor authentication (MFA).,Professional Networking Platform - Core Functionality,"Admin Dashboard Access: Access to the Admin Dashboard shall be restricted to users with administrative privileges, protected by multi-factor authentication.","[""A process for granting 'Administrator' roles to users exists.""]",[],['REQ-1-056'],FALSE,high,"[""Verify that a user without the 'Administrator' role cannot access any part of the Admin Dashboard."", ""Verify that a user with the 'Administrator' role is required to complete MFA to log in to the dashboard."", 'Verify that a standard user login session does not grant access to the admin dashboard.']"
844,REQ-1-041,Functional,"The Admin Dashboard must include a Content Moderation Queue that displays all content reported by users. Each item in the queue must clearly show the reported content itself (or a link to it), the reason provided by the reporter, and the identity of the user who made the report.",Professional Networking Platform - Core Functionality,"Content Moderation Queue: The dashboard shall display a queue of all user-reported content. For each item, it must show the content, the reason for the report, and the reporting user.",[],[],"['REQ-1-023', 'REQ-1-040']",FALSE,high,"['Verify that when a user reports a post, it appears as a new item in the moderation queue.', ""Verify the queue item displays the post content, report reason, and reporter's name/profile link.""]"
845,REQ-1-042,Functional,"From the Content Moderation Queue, administrators must be able to perform a set of moderation actions on a reported item. These actions shall include: (1) Dismissing the report as benign, (2) Removing the offending content from the platform, (3) Issuing a formal warning to the content's author, (4) Temporarily suspending the author's account, and (5) Permanently banning the author's account.",Professional Networking Platform - Core Functionality,"Moderation Actions: Administrators must be able to take action on reported content, including: Dismissing the report. Removing the content. Issuing a warning to the user who posted the content. Temporarily or permanently banning the user account.",[],[],['REQ-1-041'],FALSE,high,"['Verify an admin can dismiss a report, removing it from the queue.', 'Verify an admin can remove content, making it invisible to all users.', 'Verify an admin can issue a warning that is logged and potentially sent to the user.', 'Verify an admin can suspend an account, preventing the user from logging in for a defined period.', 'Verify an admin can ban an account, permanently preventing the user from logging in.']"
846,REQ-1-043,Functional,"The Admin Dashboard shall include a user management section where administrators can search for and view user accounts. Administrators must have the ability to perform management actions, including triggering a password reset email to be sent to a user.",Professional Networking Platform - Core Functionality,"User Management: Administrators shall have the ability to view, search for, and manage user accounts, including the ability to trigger a password reset on behalf of a user.",[],"[""Admins should not be able to view or set user passwords directly.""]",['REQ-1-040'],FALSE,medium,"['Verify an admin can search for users by name or email.', ""Verify an admin can view a user's profile information from the dashboard."", 'Verify an admin can trigger a password reset for a specific user, which sends the standard password reset email to that user.']"
